company_id,company_name,sector,industry,emissions_archetype,country,employees,lei,ticker,exchange,mapping_confidence,mapping_type
dd39cc43-fe4f-4a7d-8a82-2c5e59a7e955,Wolters Kluwer NV,Manufacturing,Professional Services,Scope 2-heavy,Netherlands,21200,724500TEM53I0U077B74,WKL,EURONEXT,0.75,extend
dd7b3f44-5a59-4197-8bbe-7e5f7777cc00,Brenntag SE,Manufacturing,Chemical Manufacturing,Operational Emitter,Germany,18122,NNROIXVWJ7CPSR27SV97,BNR,XETRA,1.0,direct
dd901781-e031-4d1e-a35d-31bdce9cd01b,Koninklijke Vopak NV,Energy,Oil & Gas Midstream,Unknown,Netherlands,4928,724500UL634GFV1KYF10,VPK,EURONEXT,0,unmapped
ddddb9fc-768f-4572-9337-3d1c92699c81,Rockwool A/S,Manufacturing,Construction Materials,Lifecycle-dependent,Denmark,12306,213800QRC7LNX935OZ09,ROCK B,NASDAQ COPENHAGEN A/S,0.8,merge
de087247-3c32-4f67-8978-4cdcf26c9f86,Johnson Controls International PLC,Manufacturing,Construction Materials,Lifecycle-dependent,Ireland,94000,549300XQ6S1GYKGBL205,JCI,"NEW YORK STOCK EXCHANGE, INC.",0.8,merge
de461cf9-a10c-44bd-95fa-f4410ac3267c,TCM Group A/S,Consumer Goods,"Furnishings, Fixtures & Appliances",Unknown,Denmark,481,529900P5DOKT3XLWL480,TCM,NASDAQ COPENHAGEN A/S,0,unmapped
ded4291b-0546-4afd-b264-ee69ddecceb6,Webuild SpA,Manufacturing,Construction Services,Upstream-heavy,Italy,39666,549300UKR289DF4UXQ47,WBD,EURONEXT MILAN,0.9,extend
dfb5b34e-51a1-4cbd-aa7b-49a4dadefbb4,Ponsse Oyj,Manufacturing,Industrial Equipment Manufacturing,Operational Emitter,Finland,2024,7437000IQJS6ZC1FR041,PON1V,NASDAQ HELSINKI LTD,0.8,merge
e0c57e18-3a06-4fd6-bd71-bbc43288ea50,Eni SpA,Energy,Oil & Gas Extraction,Operational Emitter,Italy,33142,BUCRF72VH5RBN7X3VL35,ENI,EURONEXT MILAN,1.0,direct
e10c926a-0431-4f61-8f4e-25f448b24490,Imperial Brands PLC,Consumer Goods,Tobacco Products,Use-phase Dominant,United Kingdom,25600,549300DFVPOB67JL3A42,IMB,LONDON STOCK EXCHANGE,0.95,extend
e1d1df18-f436-47cf-8be6-a41140743dfc,Vesuvius plc,Manufacturing,Steel Production,Operational Emitter,United Kingdom,11302,213800ORZ521W585SY02,VSVS,LONDON STOCK EXCHANGE,1.0,direct
e1f75c1d-34c0-4d0e-bbd4-ece56f097c66,K+S AG,Manufacturing,Agricultural Inputs,Unknown,Germany,10835,529900YURAYD4IJX2J91,SDF,XETRA,0,unmapped
e21872ef-68f4-4399-bba2-9fdfb6ea4f78,Heidelberg Materials AG,Manufacturing,Construction Materials,Lifecycle-dependent,Germany,50692,LZ2C6E0W5W7LQMX5ZI37,HEI,XETRA,0.9,extend
e275c0e2-b836-4c52-8742-54be2cb54553,Ayvens SA,Manufacturing,Rental & Leasing Services,Unknown,France,14500,969500E7V019H9NP7427,AYV,EURONEXT,0,unmapped
e30fa5f0-9b97-403e-abcb-10ce77a13e41,Carlsberg A/S,Consumer Goods,Beverages - Brewers,Unknown,Denmark,32098,5299001O0WJQYB5GYZ19,CARL B,NASDAQ COPENHAGEN A/S,0,unmapped
e36da6d8-23f4-45f6-949f-b9e434e26271,DSV A/S,Manufacturing,Shipping & Logistics,Operational Emitter,Denmark,73338,529900X41C0BSLK67H70,DSV,NASDAQ COPENHAGEN A/S,0.95,direct
e37cad93-fa21-4804-ad8f-693ddd9da91e,Dometic Group AB (publ),Consumer Goods,Leisure,Unknown,Sweden,7000,549300STIPMK5VSA7Y59,DOM,NASDAQ STOCKHOLM AB,0,unmapped
e4760b73-d6e0-4ece-8040-1af6bd23c581,Davide Campari Milano NV,Consumer Goods,Beverages - Wineries & Distilleries,Unknown,Italy,5182,213800ED5AN2J56N6Z02,CPR,EURONEXT MILAN,0,unmapped
e4f160cf-4aa9-40f4-b8b6-e56516f5d258,Croda International PLC,Manufacturing,Chemical Manufacturing,Operational Emitter,United Kingdom,6027,2138004WCNBFJEEOXV26,CRDA,LONDON STOCK EXCHANGE,1.0,direct
e549f47d-4804-49c0-943f-9b2bdf167b25,International Game Technology PLC,Consumer Goods,Gambling,Unknown,United Kingdom,5946,549300UQ6KHRCZDRGZ76,IGT,"NEW YORK STOCK EXCHANGE, INC.",0,unmapped
e5541596-470e-4467-a608-4b95e9ffa553,METRO AG,Consumer Goods,Food Distribution,Unknown,Germany,80951,5299006EQ03K3SSUYS12,B4B,XETRA,0,unmapped
e5e314a8-1ee0-4818-9b2e-531e27ed93aa,Surteco Group SE,Consumer Goods,"Furnishings, Fixtures & Appliances",Unknown,Germany,3724,52990096XE56IELO5P09,SUR,XETRA,0,unmapped
e64b92cc-89f9-4e16-a726-db365e8d8e91,Next PLC,Consumer Goods,Apparel Retail,Unknown,United Kingdom,31947,213800WQD8ECPZP9PH98,NXT,LONDON STOCK EXCHANGE,0,unmapped
e66feef5-4006-4ffb-b7d7-4d3e829bdb59,Firstfarms A/S,Consumer Goods,Farm Products,Unknown,Denmark,415,2138007DFVFLUCCSX925,FFARMS,NASDAQ COPENHAGEN A/S,0,unmapped
e6d167d7-4946-4bcc-9c13-ac8a6ff435a4,Leonardo SpA,Manufacturing,Aerospace Manufacturing,Upstream-heavy,Italy,59083,529900X4EEX1U9LN3U39,LDO,EURONEXT MILAN,0.9,extend
e6fb3b60-8abe-4397-b810-676946296c27,Redeia Corporacion SA,Energy,Electric Utilities,Operational Emitter,Spain,2482,5493009HMD0C90GUV498,RED,BOLSA DE MADRID,0.95,merge
e72431eb-3b86-4d7f-8704-1db78f41ca34,Ariston Holding NV,Manufacturing,Construction Materials,Lifecycle-dependent,Italy,10576,815600CC86D25A205563,ARIS,EURONEXT MILAN,0.8,merge
e727fa6f-5734-49bd-84c0-c40aa74f9100,Ternium SA,Manufacturing,Steel Production,Operational Emitter,Luxembourg,33949,529900QG4KU23TEI2E46,TX,"NEW YORK STOCK EXCHANGE, INC.",1.0,direct
e73f5ad1-2ff9-4ac0-b2ab-ebc68dafdad6,Thales SA,Manufacturing,Aerospace Manufacturing,Upstream-heavy,France,83206,529900FNDVTQJOVVPZ19,HO,EURONEXT,0.9,extend
e74ca135-adb2-4377-a339-c7e02e379258,Capri Holdings Ltd,Consumer Goods,Consumer Electronics,Use-phase Dominant,United Kingdom,10200,549300LPG8W0H1OX3A26,CPRI,"NEW YORK STOCK EXCHANGE, INC.",0.7,map
e7534f35-25d6-4fed-b109-6d62e43cfd41,Ford Otomotiv Sanayi AS,Consumer Goods,Automotive Manufacturing,Upstream-heavy,Turkey,25718,7890006XJG6ZE2H34671,FROTO.E,BORSA ISTANBUL,1.0,direct
e7601be2-39ec-4d15-97e0-562f0640026c,Schouw & Co A/S,Manufacturing,Diversified Manufacturing,Upstream-heavy,Denmark,15000,213800V2R9WMMZASKK57,SCHO,NASDAQ COPENHAGEN A/S,0.6,extend
e77516e7-63dd-48d5-ab52-c4e6472f9e5b,Exor NV,Manufacturing,Industrial Equipment Manufacturing,Operational Emitter,Netherlands,83773,5493002ENHZ6NYET7405,EXO,EURONEXT,0.8,merge
e7f328d8-73ac-4d5f-b7b9-c214bbe5be5d,Mercedes-Benz Group AG,Consumer Goods,Automotive Manufacturing,Upstream-heavy,Germany,163132,529900R27DL06UVNT076,MBG,XETRA,1.0,direct
e8d1af62-538a-44f0-90fb-9087531fc755,Pennon Group PLC,Energy,Utilities - Regulated Water,Unknown,United Kingdom,4000,213800V1CCTS41GWH423,PNN,LONDON STOCK EXCHANGE,0,unmapped
e8ebb787-da96-425c-8c57-757957412aa7,Endeavour Mining plc,Manufacturing,Gold,Unknown,United Kingdom,5659,529900NI5MXQ91GHXR07,EDV,TORONTO STOCK EXCHANGE,0,unmapped
e9f4dd24-433e-4247-ae35-070d09b90db4,Nestle SA,Consumer Goods,Food & Beverage,Use-phase Dominant,Switzerland,251786,KY37LUS27QQX7BB93L28,NESN,SIX SWISS EXCHANGE,0.95,direct
ea51e732-d9cc-4bbb-a0dc-0b8ee314e966,Severn Trent PLC,Energy,Utilities - Regulated Water,Unknown,United Kingdom,7040,213800RPBXRETY4A4C59,SVT,LONDON STOCK EXCHANGE,0,unmapped
eab6864b-0f84-4358-ac73-8dc70c7691ed,Valmet Oyj,Manufacturing,Industrial Equipment Manufacturing,Operational Emitter,Finland,18674,213800D9O7FUQDH83V62,VALMT,NASDAQ HELSINKI LTD,0.95,extend
eb83f0c2-e89c-4207-b3f5-6644c238f52f,Abb Ltd,Manufacturing,Electronics Manufacturing,Scope 2-heavy,Switzerland,109900,5493000LKVGOO9PELI61,ABBN,SIX SWISS EXCHANGE,0.85,map
ebb92876-ce48-4bd4-9083-aedb0cd74a7f,ElringKlinger AG,Consumer Goods,Automotive Manufacturing,Upstream-heavy,Germany,9589,529900QDISXXZ2D1Q489,ZIL2,XETRA,0.85,merge
ec9b22d9-d48c-4d77-ae70-8357c6de664f,KWS SAAT SE & Co KgaA,Manufacturing,Agricultural Inputs,Unknown,Germany,4823,529900FR2K4P9L9XLV21,KWS,XETRA,0,unmapped
edd5b018-42df-4c2c-9479-f8d93673a228,Entain PLC,Consumer Goods,Gambling,Unknown,United Kingdom,19272,213800GNI3K45LQR8L28,ENT,LONDON STOCK EXCHANGE,0,unmapped
ee2cbc9d-7318-4385-b5b5-4a3270f6d589,RELX PLC,Manufacturing,Professional Services,Scope 2-heavy,United Kingdom,34580,549300WSX3VBUFFJOO66,REL,LONDON STOCK EXCHANGE,0.75,extend
ee5d9b6b-9493-46f2-965e-de0260118ae4,Sika AG,Manufacturing,Chemical Manufacturing,Operational Emitter,Switzerland,33511,549300R3N69ECGYPU434,SIKA,SIX SWISS EXCHANGE,1.0,direct
eea6de5d-e8dc-47b5-a3a8-b75976198214,Consti Oyj,Manufacturing,Construction Services,Upstream-heavy,Finland,1000,743700JMXCC11CRJCS71,CONSTI,NASDAQ HELSINKI LTD,0.9,extend
ef550c99-eb43-47cc-acd2-e4491c65cc1e,Purmo Group Oyj,Manufacturing,Construction Materials,Lifecycle-dependent,Finland,2769,743700JHE9365SIHRE72,PURMO,NASDAQ HELSINKI LTD,0.8,merge
efad64d9-50cd-4d2b-91b1-fd9ad1d00aab,Coca-Cola Europacific Partners PLC,Consumer Goods,Food & Beverage,Use-phase Dominant,United Kingdom,41000,549300LTH67W4GWMRF57,CCEP,NASDAQ/NGS (GLOBAL SELECT MARKET),0.9,merge
efc18d0f-538d-4d8d-9ad0-2b5aa2597b40,Repsol SA,Energy,Oil & Gas Extraction,Operational Emitter,Spain,25136,BSYCX13Y0NOTV14V9N85,REP,BOLSA DE MADRID,1.0,direct
efc89d2b-d938-4b66-91dd-c5567fd9da03,Whitbread PLC,Consumer Goods,Lodging,Unknown,United Kingdom,36700,21380099VMZKRMN3EX36,WTB,LONDON STOCK EXCHANGE,0,unmapped
efe48163-89bf-46a6-878f-7edf50c69ee1,Solaria Energia y Medio Ambiente SA,Energy,Renewable Energy,Lifecycle-dependent,Spain,241,959800PM2YJU406K2789,SLR,BOLSA DE MADRID,1.0,direct
f200a17c-e75d-4b82-8258-0f2ab62dadff,Berkeley Group Holdings PLC,Consumer Goods,Residential Construction,Unknown,United Kingdom,2610,2138009OQSSLVVHQAL78,BKG,LONDON STOCK EXCHANGE,0,unmapped
f25259a1-9784-4a59-9eef-c06daec70926,Wacker Chemie AG,Manufacturing,Chemical Manufacturing,Operational Emitter,Germany,12825,0NURKC5Q3CJYZPPK5046,WCH,XETRA,1.0,direct
f2922d7d-511d-41c4-92fe-dc5732db851d,Apetit Oyj,Consumer Goods,Food & Beverage,Use-phase Dominant,Finland,281,743700RSFZUIQYABYT14,APETIT,NASDAQ HELSINKI LTD,0.95,direct
f3371912-7d76-477c-83e1-51fdab0cb2c9,VAT Group AG,Manufacturing,Industrial Equipment Manufacturing,Operational Emitter,Switzerland,3202,529900MVFK7NVALR7Y83,VACN,SIX SWISS EXCHANGE,0.95,extend
f4104d3e-0794-4ad6-b58b-a8d1a4e862c0,Aurubis AG,Manufacturing,Metal Fabrication,Unknown,Germany,7011,5299005SHIN9ZK7GW242,NDA,XETRA,0,unmapped
f42b2471-bfc3-4245-b213-4d0b6f58b3c0,LVMH Moet Hennessy Louis Vuitton SE,Consumer Goods,Consumer Electronics,Use-phase Dominant,France,200518,IOG4E947OATN0KJYSD45,MC,EURONEXT,0.7,map
f4dbe4bc-2dc1-4296-90d2-440b0a91286b,Kion Group AG,Manufacturing,Industrial Equipment Manufacturing,Operational Emitter,Germany,42719,5299005KY91C4C6U9H17,KGX,XETRA,0.8,merge
f5363197-c6d5-49ec-9478-a8b015d72538,Societe BIC SA,Consumer Goods,Fast Moving Consumer Goods,Lifecycle-dependent,France,13000,969500UR00DF63I0VH67,BB,EURONEXT,0.9,direct
f54c5d5b-e241-419d-84bc-55822b4f4ae7,Ermenegildo Zegna NV,Consumer Goods,Apparel Manufacturing,Unknown,Italy,7100,8156003760472AA7E269,ZGN,"NEW YORK STOCK EXCHANGE, INC.",0,unmapped
f59ab4ec-f008-4dd2-b77b-d92a992ee8cd,Clarkson PLC,Manufacturing,Marine Shipping,Unknown,United Kingdom,2181,2138007G6BGTEHI3OT22,CKN,LONDON STOCK EXCHANGE,0,unmapped
f665fb2d-71a0-402b-9029-a98301fa8fe7,Associated British Foods PLC,Consumer Goods,Food & Beverage,Use-phase Dominant,United Kingdom,138000,GBQKSY6W7G0OHCQ8OQ72,ABF,LONDON STOCK EXCHANGE,0.95,direct
f66ebd77-1a9c-4a94-a6ca-b11af911d9a9,Legrand SA,Manufacturing,Electronics Manufacturing,Scope 2-heavy,France,38306,969500XXRPGD7HCAFA90,LR,EURONEXT,0.85,map
f6b98cdd-9d4b-448b-93e0-44a9fcf664b8,Adecco Group AG,Manufacturing,Staffing & Employment Services,Unknown,Switzerland,35000,NI14Y5UMU60O7JE9P611,ADEN,SIX SWISS EXCHANGE,0,unmapped
f6bab800-b9a2-4417-84c1-e734b273ea52,Koninklijke Ahold Delhaize NV,Consumer Goods,Traditional Retail,Scope 2-heavy,Netherlands,134000,724500C9GNBV20UYRX36,AD,EURONEXT,0.9,direct
f7975de6-0151-4fd5-b4b5-dc15affd37fc,Signify NV,Manufacturing,Electronics Manufacturing,Scope 2-heavy,Netherlands,29459,549300072P3J1X8NZO35,LIGHT,EURONEXT,0.85,map
f8178ff0-6375-41bb-a225-460ff82818ff,CNH Industrial NV,Manufacturing,Industrial Equipment Manufacturing,Operational Emitter,United Kingdom,35850,549300WGC2HZ5J67V817,CNH,"NEW YORK STOCK EXCHANGE, INC.",0.8,merge
f94609e7-2cf9-4720-984d-a991f6ef5496,Nuh Cimento Sanayi AS,Manufacturing,Construction Materials,Lifecycle-dependent,Turkey,1487,7890004MW0TKBH5J4N45,NUHCM.E,BORSA ISTANBUL,0.9,extend
f9f996fc-7c6a-4887-ad7e-6105e7a8dee8,Amer Sports Inc,Consumer Goods,Leisure,Unknown,Finland,13400,391200YCSWTRD1J21867,AS,"NEW YORK STOCK EXCHANGE, INC.",0,unmapped
fa3601d8-5888-4225-af72-0778d3075cad,Puma SE,Consumer Goods,Footwear & Accessories,Unknown,Germany,17303,529900GRZ2BQY5ZM9N49,PUM,XETRA,0,unmapped
fa7d77b1-df55-4750-ad6c-098b9b56be80,Compagnie de Saint Gobain SA,Manufacturing,Construction Materials,Lifecycle-dependent,France,161482,NFONVGN05Z0FMN5PEC35,SGO,EURONEXT,0.8,merge
fa7f979a-63b2-47d3-836e-0db70485856b,Ncc AB,Manufacturing,Construction Services,Upstream-heavy,Sweden,11776,213800WRGLW3CY4MHW53,NCC B,NASDAQ STOCKHOLM AB,0.9,extend
fad53dd0-12aa-4e2f-bc09-df2ae18dee79,Centrica PLC,Energy,Utilities - Independent Power Producers,Unknown,United Kingdom,21038,E26EDV109X6EEPBKVH76,CNA,LONDON STOCK EXCHANGE,0,unmapped
faf49564-ff30-4f60-9305-8165ee208fb6,Continental AG,Consumer Goods,Automotive Manufacturing,Upstream-heavy,Germany,168761,529900A7YD9C0LLXM621,CON,XETRA,0.85,merge
fbecfb30-693d-4f4f-a12c-b7e744bbfe28,OMV AG,Energy,Oil & Gas Extraction,Operational Emitter,Austria,23557,549300V62YJ9HTLRI486,OMV,WIENER BOERSE AG AMTLICHER HANDEL (OFFICIAL MARKET),1.0,direct
fbfd06ca-d777-4618-bb2b-4babf02f5313,SBM Offshore NV,Energy,Oil & Gas Services,Operational Emitter,Netherlands,6301,549300RDGCRYZ5QE6513,SBMO,EURONEXT,0.95,extend
fc220eb9-3a5f-4c92-9cd1-f18907d94e1d,Enersense International Oyj,Manufacturing,Professional Services,Scope 2-heavy,Finland,1946,743700XSMVPR48XIML56,ESENSE,NASDAQ HELSINKI LTD,0.75,extend
fc76c8d2-fab8-4707-a2fb-f62273d7d237,Engie SA,Energy,Electric Utilities,Operational Emitter,France,97000,LAXUQCHT4FH58LRZDY46,ENGI,EURONEXT,0.95,direct
fcfba1d8-78b8-4bc2-89c4-3f589099bc96,Saipem SpA,Energy,Oil & Gas Services,Operational Emitter,Italy,30000,549300PHV8MBDHWB8X12,SPM,EURONEXT MILAN,0.95,extend
fd59a250-1492-45f2-9132-064b7843e653,Metso Oyj,Manufacturing,Industrial Equipment Manufacturing,Operational Emitter,Finland,16832,549300R0VN9C371W0E07,METSO,NASDAQ HELSINKI LTD,0.8,merge
fd699962-eeff-4003-a6b9-f8827e97ba51,Energean PLC,Energy,Oil & Gas E&P,Unknown,United Kingdom,590,549300RVMKU0CYUZBB05,ENOG,LONDON STOCK EXCHANGE,0,unmapped
fe1b030d-794a-4199-8490-88dc81a4a928,TechnipFMC PLC,Energy,Oil & Gas Services,Operational Emitter,United Kingdom,21693,549300D5I93QWCJTCK36,FTI,"NEW YORK STOCK EXCHANGE, INC.",0.95,extend
fec2820f-3765-409e-af0e-635f1439dbc2,UPM-Kymmene Oyj,Manufacturing,Paper Manufacturing,Lifecycle-dependent,Finland,15352,213800EC6PW5VU4J9U64,UPM,NASDAQ HELSINKI LTD,0.9,extend
fee7df99-ec44-4d9a-b1bd-d906925ed10c,SalMar ASA,Consumer Goods,Farm Products,Unknown,Norway,2331,5967007LIEEXZXGDBK67,SALM,OSLO BORS,0,unmapped
fef473ba-b3d8-49db-8357-5f6d75af00da,Rentokil Initial PLC,Manufacturing,Professional Services,Scope 2-heavy,United Kingdom,68485,549300VN4WV7Z6T14K68,RTO,LONDON STOCK EXCHANGE,0.75,extend
ffb145f1-120c-4bce-8843-a802fdf4c72c,Anglo American PLC,Manufacturing,Other Industrial Metals & Mining,Unknown,United Kingdom,55542,549300S9XF92D1X8ME43,AAL,LONDON STOCK EXCHANGE,0,unmapped
